11-Dec-22,14:18:23.770 5 **     a14d sm_debug::write, Index file request: /
11-Dec-22,14:18:29.776 7        3c16 atm_tasks::addTaskToEndOfSchedule, Old EndOfSchedule: 5400
11-Dec-22,14:18:29.776 7        3c16 atm_tasks::addTaskToEndOfSchedule, newEndOfSchedule: 7800 s
11-Dec-22,14:18:29.776 7        3c16 atm_tasks::addTaskToEndOfSchedule, actualStartTimestamp: 1324586909
11-Dec-22,14:18:29.776 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task 6(Task 6) added to the schedule. Actual start: 2011-12-22 15:48:29, actual end: 2011-12-22 16:28:29
11-Dec-22,14:18:29.777 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task duration: 2400 s
11-Dec-22,14:18:29.777 7        3c16 atm_tasks::addTaskToEndOfSchedule, Old EndOfSchedule: 7800
11-Dec-22,14:18:29.777 7        3c16 atm_tasks::addTaskToEndOfSchedule, newEndOfSchedule: 10200 s
11-Dec-22,14:18:29.777 7        3c16 atm_tasks::addTaskToEndOfSchedule, actualStartTimestamp: 1324589309
11-Dec-22,14:18:29.777 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task 4(Task 4) added to the schedule. Actual start: 2011-12-22 16:28:29, actual end: 2011-12-22 17:08:29
11-Dec-22,14:18:29.778 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task duration: 3600 s
11-Dec-22,14:18:29.778 7        3c16 atm_tasks::addTaskToEndOfSchedule, Old EndOfSchedule: 10200
11-Dec-22,14:18:29.778 7        3c16 atm_tasks::addTaskToEndOfSchedule, newEndOfSchedule: 13800 s
11-Dec-22,14:18:29.778 7        3c16 atm_tasks::addTaskToEndOfSchedule, actualStartTimestamp: 1324591709
11-Dec-22,14:18:29.779 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task 3(Task 3) added to the schedule. Actual start: 2011-12-22 17:08:29, actual end: 2011-12-22 18:08:29
11-Dec-22,14:18:29.779 7        3c16 atm_tasks::insertTaskToSchedule, Current queue size for user 2: 2
11-Dec-22,14:18:29.779 7        3c16 atm_tasks::insertTaskToSchedule, Current schedule for user 2:
11-Dec-22,14:18:29.779 7        3c16 atm_tasks::insertTaskToSchedule,   0 start time = 2011-12-22 14:18:29, duration = 00:20:00
11-Dec-22,14:18:29.779 7        3c16 atm_tasks::insertTaskToSchedule,   7 start time = 2011-12-22 14:38:29, duration = 00:10
11-Dec-22,14:18:29.780 7        3c16 atm_tasks::insertTaskToSchedule, Inserting task 8
11-Dec-22,14:18:29.780 7        3c16 ent_dependency::depend_parents, Getting tasks that task 8 depends on.
11-Dec-22,14:18:29.780 7        3c16 ent_dependency::depend_parents, Tasks found: 1
11-Dec-22,14:18:29.781 7        3c16 ent_dependency::depend_parents, Getting tasks that task 5 depends on.
11-Dec-22,14:18:29.781 7        3c16 ent_dependency::depend_parents, Tasks found: 0
11-Dec-22,14:18:29.781 7        3c16 ent_dependency::depend_children, Getting children of 8
11-Dec-22,14:18:29.782 7        3c16 ent_dependency::depend_children, Tasks found: 0
11-Dec-22,14:18:29.782 7        3c16 atm_tasks::insertTaskToSchedule, === Skipping all tasks until  ===
11-Dec-22,14:18:29.782 7        3c16 atm_tasks::insertTaskToSchedule, unixLiveLine = 1324581509
11-Dec-22,14:18:29.783 7        3c16 atm_tasks::insertTaskToSchedule, End of schedule = 1324581509
11-Dec-22,14:18:29.783 7        3c16 atm_tasks::insertTaskToSchedule, ct[insUserID] = 0, queueSize[insUserID] = 2
11-Dec-22,14:18:29.783 7        3c16 atm_tasks::insertTaskToSchedule, === Skipping all parents in all lines. Parent count: 1 ===
11-Dec-22,14:18:29.783 7        3c16 atm_tasks::insertTaskToSchedule, rightMostParentIdx = 0
11-Dec-22,14:18:29.783 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task duration: 1200 s
11-Dec-22,14:18:29.784 7        3c16 atm_tasks::addTaskToEndOfSchedule, Old EndOfSchedule: 0
11-Dec-22,14:18:29.784 7        3c16 atm_tasks::addTaskToEndOfSchedule, newEndOfSchedule: 1200 s
11-Dec-22,14:18:29.784 7        3c16 atm_tasks::addTaskToEndOfSchedule, actualStartTimestamp: 1324581509
11-Dec-22,14:18:29.784 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task 5(Task 5) added to the schedule. Actual start: 2011-12-22 14:18:29, actual end: 2011-12-22 14:38:29
11-Dec-22,14:18:29.784 7        3c16 atm_tasks::insertTaskToSchedule, rightMostParentIdx = -1
11-Dec-22,14:18:29.785 7        3c16 atm_tasks::insertTaskToSchedule, End of all parents: 2011-12-22 14:38:29
11-Dec-22,14:18:29.785 7        3c16 atm_tasks::insertTaskToSchedule, Schedule End time: 2011-12-22 14:18:29
11-Dec-22,14:18:29.785 7        3c16 atm_tasks::insertTaskToSchedule, === Skipping tasks until end of schedule in this line is >= End of Parents ===
11-Dec-22,14:18:29.785 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task duration: 1200 s
11-Dec-22,14:18:29.786 7        3c16 atm_tasks::addTaskToEndOfSchedule, Old EndOfSchedule: 0
11-Dec-22,14:18:29.786 7        3c16 atm_tasks::addTaskToEndOfSchedule, newEndOfSchedule: 1200 s
11-Dec-22,14:18:29.786 7        3c16 atm_tasks::addTaskToEndOfSchedule, actualStartTimestamp: 1324581509
11-Dec-22,14:18:29.786 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task 0(Wait 1200 seconds) added to the schedule. Actual start: 2011-12-22 14:18:29, actual end: 2011-12-22 14:38:29
11-Dec-22,14:18:29.787 7        3c16 atm_tasks::insertTaskToSchedule, === Skipping all pier tasks with longer child tree in all lines. ===
11-Dec-22,14:18:29.787 7        3c16 ent_dependency::depend_children, Getting children of 2
11-Dec-22,14:18:29.787 7        3c16 ent_dependency::depend_children, Tasks found: 1
11-Dec-22,14:18:29.788 7        3c16 ent_dependency::depend_children, Getting children of 1
11-Dec-22,14:18:29.788 7        3c16 ent_dependency::depend_children, Tasks found: 1
11-Dec-22,14:18:29.788 7        3c16 ent_dependency::depend_children, Getting children of 4
11-Dec-22,14:18:29.789 7        3c16 ent_dependency::depend_children, Tasks found: 0
11-Dec-22,14:18:29.789 7        3c16 atm_tasks::insertTaskToSchedule, Skip task tree length = 1200, insTreeLength = 0
11-Dec-22,14:18:29.789 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task duration: 3000 s
11-Dec-22,14:18:29.790 7        3c16 atm_tasks::addTaskToEndOfSchedule, Old EndOfSchedule: 1200
11-Dec-22,14:18:29.790 7        3c16 atm_tasks::addTaskToEndOfSchedule, newEndOfSchedule: 4200 s
11-Dec-22,14:18:29.790 7        3c16 atm_tasks::addTaskToEndOfSchedule, actualStartTimestamp: 1324582709
11-Dec-22,14:18:29.790 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task 2(Task 2) added to the schedule. Actual start: 2011-12-22 14:38:29, actual end: 2011-12-22 15:28:29
11-Dec-22,14:18:29.790 7        3c16 ent_dependency::depend_children, Getting children of 1
11-Dec-22,14:18:29.791 7        3c16 ent_dependency::depend_children, Tasks found: 1
11-Dec-22,14:18:29.791 7        3c16 ent_dependency::depend_children, Getting children of 4
11-Dec-22,14:18:29.792 7        3c16 ent_dependency::depend_children, Tasks found: 0
11-Dec-22,14:18:29.792 7        3c16 atm_tasks::insertTaskToSchedule, Skip task tree length = 2400, insTreeLength = 0
11-Dec-22,14:18:29.792 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task duration: 1200 s
11-Dec-22,14:18:29.792 7        3c16 atm_tasks::addTaskToEndOfSchedule, Old EndOfSchedule: 4200
11-Dec-22,14:18:29.793 7        3c16 atm_tasks::addTaskToEndOfSchedule, newEndOfSchedule: 5400 s
11-Dec-22,14:18:29.793 7        3c16 atm_tasks::addTaskToEndOfSchedule, actualStartTimestamp: 1324585709
11-Dec-22,14:18:29.793 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task 1(Task 1) added to the schedule. Actual start: 2011-12-22 15:28:29, actual end: 2011-12-22 15:48:29
11-Dec-22,14:18:29.793 7        3c16 ent_dependency::depend_children, Getting children of 6
11-Dec-22,14:18:29.794 7        3c16 ent_dependency::depend_children, Tasks found: 0
11-Dec-22,14:18:29.794 7        3c16 atm_tasks::insertTaskToSchedule, Skip task tree length = 0, insTreeLength = 0
11-Dec-22,14:18:29.794 7        3c16 ent_dependency::depend_children, Getting children of 7
11-Dec-22,14:18:29.795 7        3c16 ent_dependency::depend_children, Tasks found: 0
11-Dec-22,14:18:29.795 7        3c16 atm_tasks::insertTaskToSchedule, Skip task tree length = 0, insTreeLength = 0
11-Dec-22,14:18:29.795 7        3c16 atm_tasks::insertTaskToSchedule, === Adding task! Hooray!!! ===
11-Dec-22,14:18:29.796 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task duration: 600 s
11-Dec-22,14:18:29.796 7        3c16 atm_tasks::addTaskToEndOfSchedule, Old EndOfSchedule: 1200
11-Dec-22,14:18:29.796 7        3c16 atm_tasks::addTaskToEndOfSchedule, newEndOfSchedule: 1800 s
11-Dec-22,14:18:29.796 7        3c16 atm_tasks::addTaskToEndOfSchedule, actualStartTimestamp: 1324582709
11-Dec-22,14:18:29.796 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task 8(Task 8) added to the schedule. Actual start: 2011-12-22 14:38:29, actual end: 2011-12-22 14:48:29
11-Dec-22,14:18:29.797 7        3c16 atm_tasks::insertTaskToSchedule, === Adding the rest of tasks ===
11-Dec-22,14:18:29.797 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task duration: 2400 s
11-Dec-22,14:18:29.797 7        3c16 atm_tasks::addTaskToEndOfSchedule, Old EndOfSchedule: 5400
11-Dec-22,14:18:29.797 7        3c16 atm_tasks::addTaskToEndOfSchedule, newEndOfSchedule: 7800 s
11-Dec-22,14:18:29.798 7        3c16 atm_tasks::addTaskToEndOfSchedule, actualStartTimestamp: 1324586909
11-Dec-22,14:18:29.798 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task 6(Task 6) added to the schedule. Actual start: 2011-12-22 15:48:29, actual end: 2011-12-22 16:28:29
11-Dec-22,14:18:29.798 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task duration: 2400 s
11-Dec-22,14:18:29.798 7        3c16 atm_tasks::addTaskToEndOfSchedule, Old EndOfSchedule: 7800
11-Dec-22,14:18:29.798 7        3c16 atm_tasks::addTaskToEndOfSchedule, newEndOfSchedule: 10200 s
11-Dec-22,14:18:29.799 7        3c16 atm_tasks::addTaskToEndOfSchedule, actualStartTimestamp: 1324589309
11-Dec-22,14:18:29.799 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task 4(Task 4) added to the schedule. Actual start: 2011-12-22 16:28:29, actual end: 2011-12-22 17:08:29
11-Dec-22,14:18:29.799 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task duration: 3600 s
11-Dec-22,14:18:29.799 7        3c16 atm_tasks::addTaskToEndOfSchedule, Old EndOfSchedule: 10200
11-Dec-22,14:18:29.799 7        3c16 atm_tasks::addTaskToEndOfSchedule, newEndOfSchedule: 13800 s
11-Dec-22,14:18:29.800 7        3c16 atm_tasks::addTaskToEndOfSchedule, actualStartTimestamp: 1324591709
11-Dec-22,14:18:29.800 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task 3(Task 3) added to the schedule. Actual start: 2011-12-22 17:08:29, actual end: 2011-12-22 18:08:29
11-Dec-22,14:18:29.800 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task duration: 600 s
11-Dec-22,14:18:29.800 7        3c16 atm_tasks::addTaskToEndOfSchedule, Old EndOfSchedule: 1800
11-Dec-22,14:18:29.800 7        3c16 atm_tasks::addTaskToEndOfSchedule, newEndOfSchedule: 2400 s
11-Dec-22,14:18:29.801 7        3c16 atm_tasks::addTaskToEndOfSchedule, actualStartTimestamp: 1324583309
11-Dec-22,14:18:29.801 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task 7(Task 7) added to the schedule. Actual start: 2011-12-22 14:48:29, actual end: 2011-12-22 14:58:29
11-Dec-22,14:18:29.801 7        3c16 atm_tasks::insertTaskToSchedule, Current queue size for user 2: 3
11-Dec-22,14:18:29.801 7        3c16 atm_tasks::insertTaskToSchedule, Current schedule for user 2:
11-Dec-22,14:18:29.801 7        3c16 atm_tasks::insertTaskToSchedule,   0 start time = 2011-12-22 14:18:29, duration = 00:20:00
11-Dec-22,14:18:29.802 7        3c16 atm_tasks::insertTaskToSchedule,   8 start time = 2011-12-22 14:38:29, duration = 00:10
11-Dec-22,14:18:29.802 7        3c16 atm_tasks::insertTaskToSchedule,   7 start time = 2011-12-22 14:48:29, duration = 00:10
11-Dec-22,14:18:29.802 7        3c16 atm_tasks::insertTaskToSchedule, Inserting task 10
11-Dec-22,14:18:29.802 7        3c16 ent_dependency::depend_parents, Getting tasks that task 10 depends on.
11-Dec-22,14:18:29.803 7        3c16 ent_dependency::depend_parents, Tasks found: 0
11-Dec-22,14:18:29.803 7        3c16 ent_dependency::depend_children, Getting children of 10
11-Dec-22,14:18:29.804 7        3c16 ent_dependency::depend_children, Tasks found: 0
11-Dec-22,14:18:29.804 7        3c16 atm_tasks::insertTaskToSchedule, === Skipping all tasks until 2011-12-22 19:00:00 ===
11-Dec-22,14:18:29.804 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task duration: 1200 s
11-Dec-22,14:18:29.805 7        3c16 atm_tasks::addTaskToEndOfSchedule, Old EndOfSchedule: 0
11-Dec-22,14:18:29.805 7        3c16 atm_tasks::addTaskToEndOfSchedule, newEndOfSchedule: 1200 s
11-Dec-22,14:18:29.805 7        3c16 atm_tasks::addTaskToEndOfSchedule, actualStartTimestamp: 1324581509
11-Dec-22,14:18:29.805 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task 5(Task 5) added to the schedule. Actual start: 2011-12-22 14:18:29, actual end: 2011-12-22 14:38:29
11-Dec-22,14:18:29.805 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task duration: 3000 s
11-Dec-22,14:18:29.806 7        3c16 atm_tasks::addTaskToEndOfSchedule, Old EndOfSchedule: 1200
11-Dec-22,14:18:29.806 7        3c16 atm_tasks::addTaskToEndOfSchedule, newEndOfSchedule: 4200 s
11-Dec-22,14:18:29.806 7        3c16 atm_tasks::addTaskToEndOfSchedule, actualStartTimestamp: 1324582709
11-Dec-22,14:18:29.806 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task 2(Task 2) added to the schedule. Actual start: 2011-12-22 14:38:29, actual end: 2011-12-22 15:28:29
11-Dec-22,14:18:29.806 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task duration: 1200 s
11-Dec-22,14:18:29.807 7        3c16 atm_tasks::addTaskToEndOfSchedule, Old EndOfSchedule: 4200
11-Dec-22,14:18:29.807 7        3c16 atm_tasks::addTaskToEndOfSchedule, newEndOfSchedule: 5400 s
11-Dec-22,14:18:29.807 7        3c16 atm_tasks::addTaskToEndOfSchedule, actualStartTimestamp: 1324585709
11-Dec-22,14:18:29.807 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task 1(Task 1) added to the schedule. Actual start: 2011-12-22 15:28:29, actual end: 2011-12-22 15:48:29
11-Dec-22,14:18:29.807 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task duration: 2400 s
11-Dec-22,14:18:29.808 7        3c16 atm_tasks::addTaskToEndOfSchedule, Old EndOfSchedule: 5400
11-Dec-22,14:18:29.808 7        3c16 atm_tasks::addTaskToEndOfSchedule, newEndOfSchedule: 7800 s
11-Dec-22,14:18:29.808 7        3c16 atm_tasks::addTaskToEndOfSchedule, actualStartTimestamp: 1324586909
11-Dec-22,14:18:29.808 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task 6(Task 6) added to the schedule. Actual start: 2011-12-22 15:48:29, actual end: 2011-12-22 16:28:29
11-Dec-22,14:18:29.808 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task duration: 2400 s
11-Dec-22,14:18:29.809 7        3c16 atm_tasks::addTaskToEndOfSchedule, Old EndOfSchedule: 7800
11-Dec-22,14:18:29.809 7        3c16 atm_tasks::addTaskToEndOfSchedule, newEndOfSchedule: 10200 s
11-Dec-22,14:18:29.809 7        3c16 atm_tasks::addTaskToEndOfSchedule, actualStartTimestamp: 1324589309
11-Dec-22,14:18:29.809 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task 4(Task 4) added to the schedule. Actual start: 2011-12-22 16:28:29, actual end: 2011-12-22 17:08:29
11-Dec-22,14:18:29.809 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task duration: 3600 s
11-Dec-22,14:18:29.810 7        3c16 atm_tasks::addTaskToEndOfSchedule, Old EndOfSchedule: 10200
11-Dec-22,14:18:29.810 7        3c16 atm_tasks::addTaskToEndOfSchedule, newEndOfSchedule: 13800 s
11-Dec-22,14:18:29.810 7        3c16 atm_tasks::addTaskToEndOfSchedule, actualStartTimestamp: 1324591709
11-Dec-22,14:18:29.810 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task 3(Task 3) added to the schedule. Actual start: 2011-12-22 17:08:29, actual end: 2011-12-22 18:08:29
11-Dec-22,14:18:29.811 7        3c16 atm_tasks::insertTaskToSchedule, unixLiveLine = 1324598400
11-Dec-22,14:18:29.811 7        3c16 atm_tasks::insertTaskToSchedule, End of schedule = 1324595309
11-Dec-22,14:18:29.811 7        3c16 atm_tasks::insertTaskToSchedule, ct[insUserID] = 6, queueSize[insUserID] = 6
11-Dec-22,14:18:29.811 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task duration: 3091 s
11-Dec-22,14:18:29.811 7        3c16 atm_tasks::addTaskToEndOfSchedule, Old EndOfSchedule: 13800
11-Dec-22,14:18:29.812 7        3c16 atm_tasks::addTaskToEndOfSchedule, newEndOfSchedule: 16891 s
11-Dec-22,14:18:29.812 7        3c16 atm_tasks::addTaskToEndOfSchedule, actualStartTimestamp: 1324595309
11-Dec-22,14:18:29.812 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task 0(Wait 3091 seconds) added to the schedule. Actual start: 2011-12-22 18:08:29, actual end: 2011-12-22 19:00:00
11-Dec-22,14:18:29.812 7        3c16 atm_tasks::addDelay, Delay added. Timest = 00:51:31
11-Dec-22,14:18:29.812 7        3c16 atm_tasks::insertTaskToSchedule, Adding delay to match task 10 liveline. Delay length = 3091 seconds
11-Dec-22,14:18:29.813 7        3c16 atm_tasks::insertTaskToSchedule, === Skipping all parents in all lines. Parent count: 0 ===
11-Dec-22,14:18:29.813 7        3c16 atm_tasks::insertTaskToSchedule, rightMostParentIdx = -1
11-Dec-22,14:18:29.813 7        3c16 atm_tasks::insertTaskToSchedule, rightMostParentIdx = -1
11-Dec-22,14:18:29.813 7        3c16 atm_tasks::insertTaskToSchedule, End of all parents: 2011-12-22 14:18:29
11-Dec-22,14:18:29.813 7        3c16 atm_tasks::insertTaskToSchedule, Schedule End time: 2011-12-22 19:00:00
11-Dec-22,14:18:29.814 7        3c16 atm_tasks::insertTaskToSchedule, === Skipping tasks until end of schedule in this line is >= End of Parents ===
11-Dec-22,14:18:29.814 7        3c16 atm_tasks::insertTaskToSchedule, === Skipping all pier tasks with longer child tree in all lines. ===
11-Dec-22,14:18:29.814 7        3c16 ent_dependency::depend_children, Getting children of 0
11-Dec-22,14:18:29.814 7        3c16 ent_dependency::depend_children, Tasks found: 0
11-Dec-22,14:18:29.815 7        3c16 atm_tasks::insertTaskToSchedule, Skip task tree length = 0, insTreeLength = 0
11-Dec-22,14:18:29.815 7        3c16 atm_tasks::insertTaskToSchedule, === Adding task! Hooray!!! ===
11-Dec-22,14:18:29.815 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task duration: 3600 s
11-Dec-22,14:18:29.815 7        3c16 atm_tasks::addTaskToEndOfSchedule, Old EndOfSchedule: 16891
11-Dec-22,14:18:29.816 7        3c16 atm_tasks::addTaskToEndOfSchedule, newEndOfSchedule: 20491 s
11-Dec-22,14:18:29.816 7        3c16 atm_tasks::addTaskToEndOfSchedule, actualStartTimestamp: 1324598400
11-Dec-22,14:18:29.816 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task 10(Dinner) added to the schedule. Actual start: 2011-12-22 19:00:00, actual end: 2011-12-22 20:00:00
11-Dec-22,14:18:29.816 7        3c16 atm_tasks::insertTaskToSchedule, === Adding the rest of tasks ===
11-Dec-22,14:18:29.816 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task duration: 1200 s
11-Dec-22,14:18:29.817 7        3c16 atm_tasks::addTaskToEndOfSchedule, Old EndOfSchedule: 0
11-Dec-22,14:18:29.817 7        3c16 atm_tasks::addTaskToEndOfSchedule, newEndOfSchedule: 1200 s
11-Dec-22,14:18:29.817 7        3c16 atm_tasks::addTaskToEndOfSchedule, actualStartTimestamp: 1324581509
11-Dec-22,14:18:29.817 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task 0(Wait 1200 seconds) added to the schedule. Actual start: 2011-12-22 14:18:29, actual end: 2011-12-22 14:38:29
11-Dec-22,14:18:29.817 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task duration: 600 s
11-Dec-22,14:18:29.818 7        3c16 atm_tasks::addTaskToEndOfSchedule, Old EndOfSchedule: 1200
11-Dec-22,14:18:29.818 7        3c16 atm_tasks::addTaskToEndOfSchedule, newEndOfSchedule: 1800 s
11-Dec-22,14:18:29.818 7        3c16 atm_tasks::addTaskToEndOfSchedule, actualStartTimestamp: 1324582709
11-Dec-22,14:18:29.818 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task 8(Task 8) added to the schedule. Actual start: 2011-12-22 14:38:29, actual end: 2011-12-22 14:48:29
11-Dec-22,14:18:29.819 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task duration: 600 s
11-Dec-22,14:18:29.819 7        3c16 atm_tasks::addTaskToEndOfSchedule, Old EndOfSchedule: 1800
11-Dec-22,14:18:29.819 7        3c16 atm_tasks::addTaskToEndOfSchedule, newEndOfSchedule: 2400 s
11-Dec-22,14:18:29.819 7        3c16 atm_tasks::addTaskToEndOfSchedule, actualStartTimestamp: 1324583309
11-Dec-22,14:18:29.820 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task 7(Task 7) added to the schedule. Actual start: 2011-12-22 14:48:29, actual end: 2011-12-22 14:58:29
11-Dec-22,14:18:29.820 7        3c16 atm_tasks::insertTaskToSchedule, Current queue size for user 1: 8
11-Dec-22,14:18:29.820 7        3c16 atm_tasks::insertTaskToSchedule, Current schedule for user 1:
11-Dec-22,14:18:29.820 7        3c16 atm_tasks::insertTaskToSchedule,   5 start time = 2011-12-22 14:18:29, duration = 00:20
11-Dec-22,14:18:29.821 7        3c16 atm_tasks::insertTaskToSchedule,   2 start time = 2011-12-22 14:38:29, duration = 00:50
11-Dec-22,14:18:29.821 7        3c16 atm_tasks::insertTaskToSchedule,   1 start time = 2011-12-22 15:28:29, duration = 00:20
11-Dec-22,14:18:29.821 7        3c16 atm_tasks::insertTaskToSchedule,   6 start time = 2011-12-22 15:48:29, duration = 00:40
11-Dec-22,14:18:29.821 7        3c16 atm_tasks::insertTaskToSchedule,   4 start time = 2011-12-22 16:28:29, duration = 00:40
11-Dec-22,14:18:29.821 7        3c16 atm_tasks::insertTaskToSchedule,   3 start time = 2011-12-22 17:08:29, duration = 01:00
11-Dec-22,14:18:29.821 7        3c16 atm_tasks::insertTaskToSchedule,   0 start time = 2011-12-22 18:08:29, duration = 00:51:31
11-Dec-22,14:18:29.822 7        3c16 atm_tasks::insertTaskToSchedule,   10 start time = 2011-12-22 19:00:00, duration = 01:00
11-Dec-22,14:18:29.822 7        3c16 atm_tasks::insertTaskToSchedule, Inserting task 11
11-Dec-22,14:18:29.822 7        3c16 ent_dependency::depend_parents, Getting tasks that task 11 depends on.
11-Dec-22,14:18:29.823 7        3c16 ent_dependency::depend_parents, Tasks found: 0
11-Dec-22,14:18:29.823 7        3c16 ent_dependency::depend_children, Getting children of 11
11-Dec-22,14:18:29.823 7        3c16 ent_dependency::depend_children, Tasks found: 0
11-Dec-22,14:18:29.824 7        3c16 atm_tasks::insertTaskToSchedule, === Skipping all tasks until 2011-12-23 19:00:00 ===
11-Dec-22,14:18:29.824 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task duration: 1200 s
11-Dec-22,14:18:29.824 7        3c16 atm_tasks::addTaskToEndOfSchedule, Old EndOfSchedule: 0
11-Dec-22,14:18:29.824 7        3c16 atm_tasks::addTaskToEndOfSchedule, newEndOfSchedule: 1200 s
11-Dec-22,14:18:29.825 7        3c16 atm_tasks::addTaskToEndOfSchedule, actualStartTimestamp: 1324581509
11-Dec-22,14:18:29.825 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task 5(Task 5) added to the schedule. Actual start: 2011-12-22 14:18:29, actual end: 2011-12-22 14:38:29
11-Dec-22,14:18:29.825 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task duration: 3000 s
11-Dec-22,14:18:29.825 7        3c16 atm_tasks::addTaskToEndOfSchedule, Old EndOfSchedule: 1200
11-Dec-22,14:18:29.825 7        3c16 atm_tasks::addTaskToEndOfSchedule, newEndOfSchedule: 4200 s
11-Dec-22,14:18:29.826 7        3c16 atm_tasks::addTaskToEndOfSchedule, actualStartTimestamp: 1324582709
11-Dec-22,14:18:29.826 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task 2(Task 2) added to the schedule. Actual start: 2011-12-22 14:38:29, actual end: 2011-12-22 15:28:29
11-Dec-22,14:18:29.826 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task duration: 1200 s
11-Dec-22,14:18:29.826 7        3c16 atm_tasks::addTaskToEndOfSchedule, Old EndOfSchedule: 4200
11-Dec-22,14:18:29.827 7        3c16 atm_tasks::addTaskToEndOfSchedule, newEndOfSchedule: 5400 s
11-Dec-22,14:18:29.827 7        3c16 atm_tasks::addTaskToEndOfSchedule, actualStartTimestamp: 1324585709
11-Dec-22,14:18:29.827 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task 1(Task 1) added to the schedule. Actual start: 2011-12-22 15:28:29, actual end: 2011-12-22 15:48:29
11-Dec-22,14:18:29.827 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task duration: 2400 s
11-Dec-22,14:18:29.827 7        3c16 atm_tasks::addTaskToEndOfSchedule, Old EndOfSchedule: 5400
11-Dec-22,14:18:29.828 7        3c16 atm_tasks::addTaskToEndOfSchedule, newEndOfSchedule: 7800 s
11-Dec-22,14:18:29.828 7        3c16 atm_tasks::addTaskToEndOfSchedule, actualStartTimestamp: 1324586909
11-Dec-22,14:18:29.828 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task 6(Task 6) added to the schedule. Actual start: 2011-12-22 15:48:29, actual end: 2011-12-22 16:28:29
11-Dec-22,14:18:29.828 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task duration: 2400 s
11-Dec-22,14:18:29.828 7        3c16 atm_tasks::addTaskToEndOfSchedule, Old EndOfSchedule: 7800
11-Dec-22,14:18:29.829 7        3c16 atm_tasks::addTaskToEndOfSchedule, newEndOfSchedule: 10200 s
11-Dec-22,14:18:29.829 7        3c16 atm_tasks::addTaskToEndOfSchedule, actualStartTimestamp: 1324589309
11-Dec-22,14:18:29.829 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task 4(Task 4) added to the schedule. Actual start: 2011-12-22 16:28:29, actual end: 2011-12-22 17:08:29
11-Dec-22,14:18:29.829 7        3c16 atm_tasks::addTaskToEndOfSchedule, Task duration: 3600 s
11-Dec-22,14:18:29.829 7        3c16 atm_tasks::addTaskToEndOfSchedule, Old EndOfSchedule: 10200
